0, 0
0.001, 0.033798072
0.002, 0.042677976
0.003, 0.0472121806
0.004, 0.04857275
0.005, 0.0487963372
0.006, 0.0488295987
0.007, 0.0488433234
0.008, 0.048868392
0.009, 0.0488880688
0.01, 0.0488905197
0.011, 0.0505914766
0.012, 0.051534702
0.013, 0.0519217256
0.014, 0.0521878174
0.015, 0.0531388856
0.016, 0.0540484994
0.017, 0.0543860859
0.018, 0.0544917524
0.019, 0.0545442705
0.02, 0.0545462312
0.021, 0.0545467213
0.022, 0.068361018
0.023, 0.0719734945
0.024, 0.0737330616
0.025, 0.0741049599
0.026, 0.0742053045
0.027, 0.0742178389
0.028, 0.074224071
0.029, 0.074229743
0.03, 0.0742395464
0.031, 0.0742400365
0.032, 0.074847216
0.033, 0.0753348643
0.034, 0.0754569164
0.035, 0.075559922
0.036, 0.0755873014
0.037, 0.0761980521
0.038, 0.0763566569
0.039, 0.0764174378
0.04, 0.0764292719
0.041, 0.0764357141
0.042, 0.0764362043
0.043, 0.0898744012
0.044, 0.0935711167
0.045, 0.0954390813
0.046, 0.0957257602
0.047, 0.0959978741
0.048, 0.0960103384
0.049, 0.0960473111
0.05, 0.0961862391
0.051, 0.0962069662
0.052, 0.096214949
0.053, 0.0969776521
0.054, 0.0972980827
0.055, 0.0974180341
0.056, 0.0975026933
0.057, 0.0976385402
0.058, 0.0982686876
0.059, 0.0983820567
0.06, 0.0984188194
0.061, 0.0984471092
0.062, 0.09844942
0.063, 0.0984508905
0.064, 0.0984944455
0.065, 0.0985309281
0.066, 0.0985560668
0.067, 0.0985731527
0.068, 0.0986280516
0.069, 0.0986449975
0.07, 0.0986781189
0.071, 0.0987009468
0.072, 0.098707389
0.073, 0.0987080892
0.074, 0.101557442
0.075, 0.10523063
0.076, 0.10673944
0.077, 0.107634139
0.078, 0.107755631
0.079, 0.107765715
0.08, 0.107777829
0.081, 0.10778091
0.082, 0.107784621
0.083, 0.107792604
0.084, 0.107793514
0.085, 0.13180718
0.086, 0.134152919
0.087, 0.135891409
0.088, 0.136539693
0.089, 0.136724207
0.09, 0.136737091
0.091, 0.136750466
0.092, 0.136759009
0.093, 0.136769652
0.094, 0.136772383
0.095, 0.137791935
0.096, 0.138536222
0.097, 0.138648821
0.098, 0.138806165
0.099, 0.139281069
0.1, 0.140223524
0.101, 0.140289627
0.102, 0.140316446
0.103, 0.140324639
0.104, 0.14032716
0.105, 0.14032758
0.106, 0.140635826
0.107, 0.140767052
0.108, 0.140851641
0.109, 0.140875029
0.11, 0.141016968
0.111, 0.141182085
0.112, 0.141238384
0.113, 0.141251269
0.114, 0.141260862
0.115, 0.141261282
0.116, 0.150954167
0.117, 0.160732831
0.118, 0.163822507
0.119, 0.164589202
0.12, 0.164865167
0.121, 0.164953187
0.122, 0.16496173
0.123, 0.164975595
0.124, 0.164983718
0.125, 0.164987359
0.126, 0.164987919
0.127, 0.166193805
0.128, 0.166425935
0.129, 0.166518507
0.13, 0.166576557
0.131, 0.167314122
0.132, 0.167595689
0.133, 0.167621178
0.134, 0.167639034
0.135, 0.167642045
0.136, 0.167642745
0.137, 0.178739614
0.138, 0.213409487
0.139, 0.222636081
0.14, 0.224586814
0.141, 0.225637106
0.142, 0.225871477
0.143, 0.225901727
0.144, 0.225924205
0.145, 0.225946403
0.146, 0.225959567
0.147, 0.225962368
0.148, 0.228144811
0.149, 0.229397614
0.15, 0.229660134
0.151, 0.229786738
0.152, 0.231061808
0.153, 0.232405221
0.154, 0.232760804
0.155, 0.232825156
0.156, 0.23283608
0.157, 0.23283685
0.158, 0.23767594
0.159, 0.262711609
0.16, 0.26616429
0.161, 0.267657835
0.162, 0.268200453
0.163, 0.268335319
0.164, 0.268358427
0.165, 0.26836648
0.166, 0.268376633
0.167, 0.268382025
0.168, 0.268383706
0.169, 0.303222267
0.17, 0.305602808
0.171, 0.307076117
0.172, 0.307807099
0.173, 0.30809889
0.174, 0.308135722
0.175, 0.308141884
0.176, 0.308150707
0.177, 0.308179767
0.178, 0.308184949
0.179, 0.308548935
0.18, 0.310257384
0.181, 0.310536501
0.182, 0.310667656
0.183, 0.310742792
0.184, 0.312271349
0.185, 0.312528688
0.186, 0.312574834
0.187, 0.312588629
0.188, 0.31259297
0.189, 0.31259339
0.19, 0.314913011
0.191, 0.315389805
0.192, 0.315535245
0.193, 0.315637761
0.194, 0.317223178
0.195, 0.317561395
0.196, 0.317608521
0.197, 0.317632469
0.198, 0.317639051
0.199, 0.317641782
0.2, 0.317642272
0.201, 0.35580418
0.202, 0.35959942
0.203, 0.361244077
0.204, 0.362009932
0.205, 0.362068472
0.206, 0.36212036
0.207, 0.362135275
0.208, 0.362204319
0.209, 0.362217133
0.21, 0.362221124
0.211, 0.364332773
0.212, 0.365059624
0.213, 0.365255481
0.214, 0.3664683
0.215, 0.367043408
0.216, 0.367428191
0.217, 0.367484631
0.218, 0.36751271
0.219, 0.367523144
0.22, 0.367525175
0.221, 0.367525875
0.222, 0.370982618
0.223, 0.371392049
0.224, 0.372660186
0.225, 0.37400388
0.226, 0.374347769
0.227, 0.374585851
0.228, 0.374647682
0.229, 0.374667429
0.23, 0.374693968
0.231, 0.374695369
0.232, 0.418666901
0.233, 0.429130541
0.234, 0.432592676
0.235, 0.434317231
0.236, 0.434775399
0.237, 0.434899832
0.238, 0.434915097
0.239, 0.43492329
0.24, 0.434966705
0.241, 0.434972727
0.242, 0.434974198
0.243, 0.453318217
0.244, 0.454519202
0.245, 0.455497089
0.246, 0.455830544
0.247, 0.455929068
0.248, 0.455946504
0.249, 0.455951126
0.25, 0.455959039
0.251, 0.45596429
0.252, 0.455965621
0.253, 0.45697824
0.254, 0.457163454
0.255, 0.457258967
0.256, 0.457695498
0.257, 0.458244767
0.258, 0.458466324
0.259, 0.458496294
0.26, 0.45851261
0.261, 0.458515971
0.262, 0.458517231
0.263, 0.458517581
0.264, 0.461153011
0.265, 0.461956888
0.266, 0.462260233
0.267, 0.462379974
0.268, 0.462416317
0.269, 0.462419258
0.27, 0.462421639
0.271, 0.462432072
0.272, 0.462435643
0.273, 0.462436624
0.274, 0.482473618
0.275, 0.492656531
0.276, 0.495420665
0.277, 0.496669476
0.278, 0.497076946
0.279, 0.49717477
0.28, 0.497187795
0.281, 0.497198928
0.282, 0.497224767
0.283, 0.497242624
0.284, 0.497244094
0.285, 0.499332495
0.286, 0.49958087
0.287, 0.499784921
0.288, 0.500795369
0.289, 0.501506325
0.29, 0.501737685
0.291, 0.501787472
0.292, 0.501805468
0.293, 0.50181247
0.294, 0.501813801
0.295, 0.501937814
0.296, 0.502010149
0.297, 0.502054404
0.298, 0.50207317
0.299, 0.502081643
0.3, 0.502181218
0.301, 0.502199984
0.302, 0.502208877
0.303, 0.502212378
0.304, 0.502212658
0.305, 0.502212939
0.306, 0.533682777
0.307, 0.541828478
0.308, 0.543329026
0.309, 0.544496679
0.31, 0.545314421
0.311, 0.545930143
0.312, 0.546193084
0.313, 0.546283765
0.314, 0.546348468
0.315, 0.546353999
0.316, 0.547422498
0.317, 0.549083751
0.318, 0.549276598
0.319, 0.549898062
0.32, 0.55108063
0.321, 0.551851526
0.322, 0.551915178
0.323, 0.551956423
0.324, 0.551970287
0.325, 0.551973508
0.326, 0.551974139
0.327, 0.589514862
0.328, 0.592924899
0.329, 0.59475561
0.33, 0.595490234
0.331, 0.595691203
0.332, 0.595717602
0.333, 0.595745612
0.334, 0.595809124
0.335, 0.595823269
0.336, 0.595824879
0.337, 0.596622875
0.338, 0.597858451
0.339, 0.597937578
0.34, 0.59803064
0.341, 0.599309772
0.342, 0.599604363
0.343, 0.599672287
0.344, 0.599695045
0.345, 0.59970912
0.346, 0.59971143
0.347, 0.599712411
0.348, 0.625697607
0.349, 0.631165023
0.35, 0.632322873
0.351, 0.632904564
0.352, 0.633064429
0.353, 0.633116947
0.354, 0.633121499
0.355, 0.633172686
0.356, 0.633187741
0.357, 0.633190472
0.358, 0.633367493
0.359, 0.634497613
0.36, 0.634623937
0.361, 0.634692561
0.362, 0.635377117
0.363, 0.635817919
0.364, 0.635876389
0.365, 0.635895226
0.366, 0.63590783
0.367, 0.635910351
0.368, 0.635910771
0.369, 0.653401616
0.37, 0.656027242
0.371, 0.657263799
0.372, 0.657738493
0.373, 0.65787434
0.374, 0.657893316
0.375, 0.657902419
0.376, 0.657938762
0.377, 0.657965931
0.378, 0.657970483
0.379, 0.662047079
0.38, 0.68479842
0.381, 0.685507414
0.382, 0.685889816
0.383, 0.686308281
0.384, 0.686664284
0.385, 0.686781854
0.386, 0.686866233
0.387, 0.686908598
0.388, 0.68691364
0.389, 0.68691469
0.39, 0.731564826
0.391, 0.749881957
0.392, 0.750000368
0.393, 0.750083976
0.394, 0.750141466
0.395, 0.750194685
0.396, 0.750240551
0.397, 0.750253435
0.398, 0.750271571
0.399, 0.750274582
0.4, 0.750275002
0.401, 0.751922251
0.402, 0.752141356
0.403, 0.752261728
0.404, 0.752769193
0.405, 0.753573771
0.406, 0.753719141
0.407, 0.753771799
0.408, 0.753783003
0.409, 0.753785874
0.41, 0.753786224
0.411, 0.776169307
0.412, 0.781998749
0.413, 0.784593214
0.414, 0.785412637
0.415, 0.785757296
0.416, 0.785819967
0.417, 0.785850148
0.418, 0.78585848
0.419, 0.785881238
0.42, 0.785883969
0.421, 0.78588467
0.422, 0.792090981
0.423, 0.793981423
0.424, 0.794559403
0.425, 0.794734533
0.426, 0.79478334
0.427, 0.794787822
0.428, 0.794793634
0.429, 0.794796995
0.43, 0.794798535
0.431, 0.794798955
0.432, 0.79513122
0.433, 0.795260835
0.434, 0.795381977
0.435, 0.795415588
0.436, 0.795430013
0.437, 0.795674397
0.438, 0.795692464
0.439, 0.795709129
0.44, 0.79571025
0.441, 0.79571221
0.442, 0.795712421
0.443, 0.796855215
0.444, 0.79692671
0.445, 0.796975516
0.446, 0.797405745
0.447, 0.797986945
0.448, 0.798009143
0.449, 0.798026019
0.45, 0.798041564
0.451, 0.798046676
