0.001001001, 0
0.002002002, 0
0.003003003, 0
0.004004004, 0
0.00500500501, 0
0.00600600601, 0
0.00700700701, 0
0.00800800801, 0
0.00900900901, 0
0.01001001, 0
0.011011011, 4.60418564e-05
0.012012012, 5.53351577e-05
0.013013013, 7.87562368e-05
0.014014014, 8.26270846e-05
0.015015015, 0.000146406244
0.016016016, 0.000190667837
0.017017017, 0.000216457156
0.018018018, 0.000229637638
0.019019019, 0.000262401016
0.02002002, 0.000306695275
0.021021021, 0.000313734665
0.022022022, 0.000316462224
0.023023023, 0.000317997497
0.024024024, 0.00031953277
0.025025025, 0.000322815641
0.026026026, 0.000328221762
0.027027027, 0.000333938204
0.028028028, 0.000334624177
0.029029029, 0.00033962198
0.03003003, 0.000344636116
0.031031031, 0.000348065982
0.032032032, 0.000362667407
0.033033033, 0.000366603586
0.034034034, 0.000546246856
0.035035035, 0.000553890556
0.036036036, 0.000567218032
0.037037037, 0.000580627171
0.038038038, 0.000589218167
0.039039039, 0.000594248636
0.04004004, 0.000605207871
0.041041041, 0.000619041661
0.042042042, 0.000621475232
0.043043043, 0.000655153241
0.044044044, 0.000664658867
0.045045045, 0.000677741353
0.046046046, 0.000701113434
0.047047047, 0.000737943652
0.048048048, 0.000776635798
0.049049049, 0.000781731597
0.0500500501, 0.000811620422
0.0510510511, 0.00085068822
0.0520520521, 0.000876444874
0.0530530531, 0.000878110808
0.0540540541, 0.000883255606
0.0550550551, 0.000886113827
0.0560560561, 0.000886963127
0.0570570571, 0.00089044199
0.0580580581, 0.000893594199
0.0590590591, 0.00089663208
0.0600600601, 0.000898722664
0.0610610611, 0.00090154822
0.0620620621, 0.000905255741
0.0630630631, 0.000905778387
0.0640640641, 0.00091120084
0.0650650651, 0.00091247479
0.0660660661, 0.000914206056
0.0670670671, 0.000915545336
0.0680680681, 0.000919301855
0.0690690691, 0.000922519395
0.0700700701, 0.000924071001
0.0710710711, 0.000926390243
0.0720720721, 0.000930032433
0.0730730731, 0.000932612998
0.0740740741, 0.000933086647
0.0750750751, 0.0009342626
0.0760760761, 0.000935095568
0.0770770771, 0.000935879537
0.0780780781, 0.000942281952
0.0790790791, 0.000947769736
0.0800800801, 0.000954270147
0.0810810811, 0.000955462433
0.0820820821, 0.00096242016
0.0830830831, 0.000970210854
0.0840840841, 0.000972481098
0.0850850851, 0.000974898336
0.0860860861, 0.000994660892
0.0870870871, 0.00101568107
0.0880880881, 0.00103015183
0.0890890891, 0.00106627974
0.0900900901, 0.00111545748
0.0910910911, 0.00112212121
0.0920920921, 0.00115076875
0.0930930931, 0.00119122483
