0, 0
0.001, 0.0202131916
0.002, 0.0267550224
0.003, 0.0296967197
0.004, 0.0303603986
0.005, 0.0305149549
0.006, 0.0305514421
0.007, 0.0305912939
0.008, 0.0306208234
0.009, 0.0306287774
0.01, 0.0306297574
0.011, 0.0451139146
0.012, 0.0547674823
0.013, 0.0593779071
0.014, 0.0608466407
0.015, 0.0615422663
0.016, 0.0619657567
0.017, 0.0621478498
0.018, 0.0622252994
0.019, 0.0622575565
0.02, 0.0622619173
0.021, 0.0622624563
0.022, 0.0706968867
0.023, 0.0743286402
0.024, 0.0759990336
0.025, 0.0763080807
0.026, 0.0763944153
0.027, 0.0764303473
0.028, 0.0764693497
0.029, 0.0764942571
0.03, 0.0764988956
0.031, 0.0764992222
0.032, 0.0817209959
0.033, 0.0867089018
0.034, 0.0893423196
0.035, 0.0905381666
0.036, 0.0907079612
0.037, 0.0909897328
0.038, 0.0911019711
0.039, 0.0911663546
0.04, 0.0911876034
0.041, 0.0911921112
0.042, 0.0911924379
0.043, 0.0991792382
0.044, 0.10200855
0.045, 0.103216843
0.046, 0.103447689
0.047, 0.103554211
0.048, 0.103594079
0.049, 0.103629309
0.05, 0.103685134
0.051, 0.103693153
0.052, 0.103695587
0.053, 0.109840892
0.054, 0.113611212
0.055, 0.115162442
0.056, 0.115983634
0.057, 0.116166511
0.058, 0.116443611
0.059, 0.11652748
0.06, 0.116589952
0.061, 0.116617163
0.062, 0.116621033
0.063, 0.116622716
0.064, 0.116646643
0.065, 0.116668513
0.066, 0.11668135
0.067, 0.116692587
0.068, 0.116718719
0.069, 0.116725808
0.07, 0.1167392
0.071, 0.116748608
0.072, 0.116749915
0.073, 0.116750307
0.074, 0.119183861
0.075, 0.122680298
0.076, 0.124521434
0.077, 0.125341874
0.078, 0.125479852
0.079, 0.125512518
0.08, 0.125545787
0.081, 0.125580102
0.082, 0.125582013
0.083, 0.125585476
0.084, 0.125585819
0.085, 0.140718907
0.086, 0.142419875
0.087, 0.143779637
0.088, 0.14415163
0.089, 0.144258707
0.09, 0.144291601
0.091, 0.144330555
0.092, 0.14436353
0.093, 0.144367711
0.094, 0.144369002
0.095, 0.154064545
0.096, 0.160509179
0.097, 0.161862898
0.098, 0.162927692
0.099, 0.163301972
0.1, 0.163777024
0.101, 0.163837619
0.102, 0.163881733
0.103, 0.163897053
0.104, 0.163900597
0.105, 0.163901545
0.106, 0.168084804
0.107, 0.170805275
0.108, 0.172373687
0.109, 0.172701811
0.11, 0.172822216
0.111, 0.172939599
0.112, 0.173000667
0.113, 0.173027305
0.114, 0.173034214
0.115, 0.173035831
0.116, 0.179082732
0.117, 0.185791303
0.118, 0.187915419
0.119, 0.188739501
0.12, 0.188963667
0.121, 0.189009464
0.122, 0.189048205
0.123, 0.189087518
0.124, 0.189106987
0.125, 0.189109061
0.126, 0.189109339
0.127, 0.200861657
0.128, 0.203491858
0.129, 0.204632533
0.13, 0.205085095
0.131, 0.205469175
0.132, 0.205620236
0.133, 0.205665363
0.134, 0.205704464
0.135, 0.205709772
0.136, 0.205710458
0.137, 0.213973738
0.138, 0.236805403
0.139, 0.242496627
0.14, 0.244196452
0.141, 0.24465638
0.142, 0.244743793
0.143, 0.244788087
0.144, 0.244830846
0.145, 0.244854463
0.146, 0.244858971
0.147, 0.244860196
0.148, 0.2654958
0.149, 0.279861708
0.15, 0.282661164
0.151, 0.283689585
0.152, 0.284505436
0.153, 0.28517506
0.154, 0.285356957
0.155, 0.285421553
0.156, 0.285438081
0.157, 0.285440939
0.158, 0.288382
0.159, 0.305132318
0.16, 0.307368655
0.161, 0.308457703
0.162, 0.308760315
0.163, 0.308819227
0.164, 0.308858295
0.165, 0.308896285
0.166, 0.308918807
0.167, 0.308921404
0.168, 0.308922058
0.169, 0.32643374
0.17, 0.328066863
0.171, 0.329106602
0.172, 0.329695591
0.173, 0.329852189
0.174, 0.329896451
0.175, 0.32993039
0.176, 0.329963905
0.177, 0.329974586
0.178, 0.329976677
0.179, 0.332911678
0.18, 0.349686838
0.181, 0.351965199
0.182, 0.353092776
0.183, 0.353407229
0.184, 0.354113667
0.185, 0.354247154
0.186, 0.354301019
0.187, 0.354325763
0.188, 0.354330892
0.189, 0.354331708
0.19, 0.36991922
0.191, 0.37343266
0.192, 0.374527113
0.193, 0.375197293
0.194, 0.375949871
0.195, 0.376136308
0.196, 0.376186286
0.197, 0.37622586
0.198, 0.376237244
0.199, 0.376240347
0.2, 0.376241099
0.201, 0.40027142
0.202, 0.403266231
0.203, 0.404526821
0.204, 0.404934273
0.205, 0.4050226
0.206, 0.405072055
0.207, 0.405109294
0.208, 0.405137239
0.209, 0.40514191
0.21, 0.405143331
0.211, 0.423716361
0.212, 0.431123139
0.213, 0.433067823
0.214, 0.43422635
0.215, 0.434715269
0.216, 0.434956862
0.217, 0.435024676
0.218, 0.435073412
0.219, 0.435085874
0.22, 0.435088193
0.221, 0.435088912
0.222, 0.463225304
0.223, 0.466343754
0.224, 0.468068944
0.225, 0.469103685
0.226, 0.469435092
0.227, 0.469592196
0.228, 0.469652137
0.229, 0.469685798
0.23, 0.46969568
0.231, 0.469696839
0.232, 0.493542438
0.233, 0.49968562
0.234, 0.501656078
0.235, 0.502574808
0.236, 0.502854946
0.237, 0.502917549
0.238, 0.502956487
0.239, 0.502994591
0.24, 0.503010744
0.241, 0.503013651
0.242, 0.503014468
0.243, 0.516254335
0.244, 0.517542445
0.245, 0.518375249
0.246, 0.518671002
0.247, 0.51873011
0.248, 0.518767708
0.249, 0.518804374
0.25, 0.518825101
0.251, 0.518827436
0.252, 0.518828008
0.253, 0.530062254
0.254, 0.532841833
0.255, 0.533925752
0.256, 0.534648032
0.257, 0.535049457
0.258, 0.535204536
0.259, 0.535256066
0.26, 0.535299037
0.261, 0.53530459
0.262, 0.535306534
0.263, 0.535307089
0.264, 0.538963995
0.265, 0.540250799
0.266, 0.540867978
0.267, 0.540992368
0.268, 0.541034343
0.269, 0.541070144
0.27, 0.541104819
0.271, 0.541118946
0.272, 0.541121184
0.273, 0.54112169
0.274, 0.552855259
0.275, 0.559725018
0.276, 0.561767486
0.277, 0.562948568
0.278, 0.563271661
0.279, 0.563325608
0.28, 0.563363925
0.281, 0.56340198
0.282, 0.563415863
0.283, 0.563421236
0.284, 0.563421955
0.285, 0.580760332
0.286, 0.583146374
0.287, 0.584859118
0.288, 0.585913606
0.289, 0.586360305
0.29, 0.586503102
0.291, 0.586560282
0.292, 0.586593977
0.293, 0.586603989
0.294, 0.5866067
0.295, 0.589198551
0.296, 0.590827067
0.297, 0.591909206
0.298, 0.592378232
0.299, 0.5924442
0.3, 0.592540367
0.301, 0.592585429
0.302, 0.592623402
0.303, 0.592628661
0.304, 0.592629625
0.305, 0.592630066
0.306, 0.60564446
0.307, 0.609792441
0.308, 0.610814737
0.309, 0.611463031
0.31, 0.611995966
0.311, 0.612361296
0.312, 0.612533508
0.313, 0.612618487
0.314, 0.612637188
0.315, 0.612640144
0.316, 0.622105478
0.317, 0.637236442
0.318, 0.639030784
0.319, 0.640181765
0.32, 0.640948046
0.321, 0.641400298
0.322, 0.641464665
0.323, 0.641520899
0.324, 0.641540776
0.325, 0.641544157
0.326, 0.641545153
0.327, 0.664503592
0.328, 0.667144915
0.329, 0.668503321
0.33, 0.669019042
0.331, 0.669176816
0.332, 0.669220833
0.333, 0.669263151
0.334, 0.669294412
0.335, 0.669300683
0.336, 0.669301745
0.337, 0.677301954
0.338, 0.691298401
0.339, 0.692694569
0.34, 0.693473654
0.341, 0.694191231
0.342, 0.694426879
0.343, 0.69450165
0.344, 0.694545209
0.345, 0.694567585
0.346, 0.694570313
0.347, 0.694571456
0.348, 0.712910847
0.349, 0.717199877
0.35, 0.71831442
0.351, 0.718748412
0.352, 0.718871479
0.353, 0.718924087
0.354, 0.718960868
0.355, 0.718995509
0.356, 0.719001977
0.357, 0.719003692
0.358, 0.721019195
0.359, 0.732520072
0.36, 0.734155873
0.361, 0.734908026
0.362, 0.735395557
0.363, 0.735684319
0.364, 0.735748931
0.365, 0.73579365
0.366, 0.735812759
0.367, 0.73581792
0.368, 0.735818622
0.369, 0.747773793
0.37, 0.75023268
0.371, 0.751366283
0.372, 0.751758594
0.373, 0.751854663
0.374, 0.751895593
0.375, 0.751928503
0.376, 0.751963929
0.377, 0.751972618
0.378, 0.751974496
0.379, 0.753483522
0.38, 0.761710168
0.381, 0.76217565
0.382, 0.762689133
0.383, 0.762966217
0.384, 0.763199219
0.385, 0.763305023
0.386, 0.763390018
0.387, 0.763415252
0.388, 0.763418274
0.389, 0.76341878
0.39, 0.77497718
0.391, 0.780257082
0.392, 0.780373077
0.393, 0.780475728
0.394, 0.780548523
0.395, 0.780600248
0.396, 0.780648658
0.397, 0.780665563
0.398, 0.780668927
0.399, 0.780670201
0.4, 0.780670348
0.401, 0.796603966
0.402, 0.798704007
0.403, 0.799745821
0.404, 0.800252902
0.405, 0.800722924
0.406, 0.800819009
0.407, 0.800877039
0.408, 0.800901555
0.409, 0.800904936
0.41, 0.800905736
0.411, 0.813910739
0.412, 0.817938038
0.413, 0.819492208
0.414, 0.820096191
0.415, 0.820274233
0.416, 0.820322905
0.417, 0.820367395
0.418, 0.82040238
0.419, 0.820410219
0.42, 0.820412277
0.421, 0.820412702
0.422, 0.823702465
0.423, 0.824960213
0.424, 0.825472929
0.425, 0.825653356
0.426, 0.825688782
0.427, 0.825724665
0.428, 0.825757412
0.429, 0.82578116
0.43, 0.825782156
0.431, 0.825782858
0.432, 0.828078108
0.433, 0.829439633
0.434, 0.830638878
